Grid Location,Raw Volume,Raw Volume,Raw Volume Avg.,Raw Volume,Raw Volume,Raw Volume Avg.,Raw Volume,Raw Volume,Raw Volume Avg.,Raw Volume,Raw Volume,Raw Volume Avg.,UniGene,Gene Name
GRID-   7-R1C9,31519.63,30798.83,31159.23,29643.26,29355.58,29499.42,35545.37,36499.87,36022.62,32537.08,33637.6,33087.34,Hs.123640,Phosphatidylinositol3-kinasep110betaisoform
GRID-   7-R1C10,32338.6,34444.6,33391.6,32596.05,30681.26,31638.655,35788.04,38039.77,36913.905,37048.06,38988.75,38018.405,Hs.249195,"ESTs,ModeratelysimilartotranscriptionfactorHOXA13[]"
GRID-   7-R1C11,32197.59,32137.21,32167.4,32784.37,28546.59,30665.48,32519.36,37131.57,34825.465,33795.59,34953.21,34374.4,Hs.13493,"ESTs,HighlysimilartoBRAINPROTEINE46[Musmusculus]"
GRID-   7-R1C12,8059.88,10761.77,9410.825,9374.23,6408.41,7891.32,9875.09,10499.12,10187.105,8975.58,9804.14,9389.86,Hs.77637,HomeoboxA4
GRID-   7-R2C1,8342.73,9050.61,8696.67,7869.86,5942.39,6906.125,9097.49,8289.67,8693.58,7223.94,8295.57,7759.755,Hs.9004,melanoma-associatedchondroitinsulfateproteoglycan(MCSP)
GRID-   7-R2C2,7842.15,10053.88,8948.015,8588.09,6230.97,7409.53,9478.27,8445.8,8962.035,8002.13,8580.63,8291.38,Hs.287820,Fibronectin1
GRID-   7-R2C3,8003.38,9513.13,8758.255,8922,5941.44,7431.72,9715.69,8403.44,9059.565,9751.83,8131.34,8941.585,Hs.622,V-rafmurinesarcomaviraloncogenehomologB1
GRID-   7-R2C4,13006.9,14288.82,13647.86,14187.72,10476.03,12331.875,14353.92,14131.23,14242.575,13083.58,14074.6,13579.09,Hs.1908,"Proteoglycan1,secretorygranule"
GRID-   7-R2C5,8750.53,10101.92,9426.225,8885.2,5657.41,7271.305,10440.45,8404.91,9422.68,8249.83,8620.99,8435.41,Hs.108371,"ESTs,ModeratelysimilartotranscriptionfactorE2F-4[]"
GRID-   7-R2C6,8613.15,11211.13,9912.14,8266.35,6442.06,7354.205,10261.08,8774.09,9517.585,8919.14,8577.95,8748.545,Hs.99029,ESTs
GRID-   7-R2C7,8308.15,10628.56,9468.355,8463.07,6461.03,7462.05,12887.22,12436.86,12662.04,12408.69,11459.21,11933.95,Hs.43666,ESTs
GRID-   7-R2C8,9444.66,9966.97,9705.815,9305.47,6836.75,8071.11,10429.51,9478.76,9954.135,10281.42,8475.62,9378.52,Hs.80539,Recoverin
GRID-   7-R2C9,19025.08,20997.78,20011.43,19238.93,16418.91,17828.92,19218.78,20295.53,19757.155,20400.59,19789.07,20094.83,Hs.75512,Ubiquitin-likeprotein
GRID-   7-R2C10,17803.45,17945.59,17874.52,14122.73,13544.59,13833.66,15882.13,15534.76,15708.445,16190.73,18906.27,17548.5,Hs.124959,"ESTs,WeaklysimilartoANKYRIN,BRAINVARIANT2[]"
GRID-   7-R2C11,34674.59,39926.12,37300.355,34447.35,27026.92,30737.135,34076.59,35775.35,34925.97,34895.18,41618.94,38257.06,Hs.57600,"ESTs,HighlysimilartoCLATHRINCOATASSEMBLYPROTEINAP19[Musmusculus]"
GRID-   7-R2C12,8824.24,10855.76,9840,9580.35,7154.54,8367.445,10073.28,9661.81,9867.545,9577.24,11734.14,10655.69,Hs.58589,"glycogenin-2gamma(glycogenin-2)mRNA,completecds"
GRID-   7-R3C1,8077.74,9566.44,8822.09,7895.21,5388.76,6641.985,8994.11,8267.29,8630.7,7131.07,8044.33,7587.7,Hs.93574,HOMEOBOXPROTEINHOX-D3
GRID-   7-R3C2,7577.7,8572.08,8074.89,7681.28,5949.29,6815.285,8722.6,8751.66,8737.13,8362.61,7255.5,7809.055,Hs.78915,"GA-bindingproteintranscriptionfactor,betasubunit2(47kD)"
GRID-   7-R3C3,7442.67,8099.7,7771.185,7588.31,5596.53,6592.42,7770.46,7484.71,7627.585,6993.76,8151.18,7572.47,Hs.97496,YY1transcriptionfactor
GRID-   7-R3C4,9988.15,10161.71,10074.93,9284.87,7038.09,8161.48,10465.71,9978.43,10222.07,9830.84,10186.97,10008.905,Hs.86858,RIBOSOMALPROTEINS6KINASE
GRID-   7-R3C5,7110.05,8201.09,7655.57,8093.88,5162.19,6628.035,7975.14,7758.61,7866.875,8180.71,7332.53,7756.62,Hs.28937,"ESTs,WeaklysimilartoPAIREDMESODERMHOMEOBOXPROTEIN1[]"
GRID-   7-R3C6,8339.66,9993.21,9166.435,8383.99,6394.83,7389.41,10131.28,9233.68,9682.48,8473.86,12326.32,10400.09,Hs.56336,ESTs
GRID-   7-R3C7,7596.67,9517.92,8557.295,7519.71,5751.42,6635.565,8195.31,8237.58,8216.445,7840.71,8747.76,8294.235,Hs.8578,ESTs
GRID-   7-R3C8,11715.36,11617.15,11666.255,9567.01,9096.01,9331.51,10889.86,12213.89,11551.875,12365.68,11239.54,11802.61,Hs.80617,EMPTY
GRID-   7-R3C9,43093.26,43825.45,43459.355,41733.27,31973.85,36853.56,38305.85,41384.51,39845.18,45165.19,45534.89,45350.04,Hs.76362,ESTs
GRID-   7-R3C10,21966.04,24432.86,23199.45,23033.42,17415.79,20224.605,21259.12,22342.95,21801.035,24593.94,25520.28,25057.11,Hs.87819,"ESTs,WeaklysimilartoCALMODULIN[D.melanogaster]"
GRID-   7-R3C11,30604.83,33602.71,32103.77,30178.68,25125.65,27652.165,32404.4,29429.89,30917.145,31204.39,32685.69,31945.04,Hs.15020,"ESTs,HighlysimilartoGLYCINE-RICHPROTEINGRP33[Artemiasp.]"
GRID-   7-R3C12,8892.82,10767.13,9829.975,9974.52,7874.57,8924.545,10937.3,9586.21,10261.755,9626.12,11179.76,10402.94,Hs.104519,"phospholipaseD2(PLD2)mRNA,completecds"
GRID-   7-R4C1,10468.26,9611.23,10039.745,8296.96,6407.54,7352.25,9100.28,8471.02,8785.65,8456.79,8758.36,8607.575,Hs.105397,HomeoboxA9
GRID-   7-R4C2,8623.17,10053.63,9338.4,8368.64,6379.43,7374.035,8141.76,12888.51,10515.135,8617.82,8626.95,8622.385,Hs.151413,GLIAMATURATIONFACTORBETA
GRID-   7-R4C3,8198.59,9801.8,9000.195,8066.14,6415.94,7241.04,7412.84,8550.65,7981.745,7533.57,7134.15,7333.86,Hs.73799,Alternativeguaninenucleotide-bindingregulatoryprotein(G)alpha-inhibitory-subunit
GRID-   7-R4C4,8213.41,10891.24,9552.325,12154.9,16308.69,14231.795,9452.23,9671.19,9561.71,8845.82,8716.02,8780.92,Hs.301664,"RibosomalproteinS6kinase,90kD,polypeptide2"
GRID-   7-R4C5,7301.06,16333.83,11817.445,15429.37,8003.78,11716.575,9169.45,8803.02,8986.235,7934.24,9164.99,8549.615,Hs.91448,"ESTs,Weaklysimilartoprotein-tyrosinephosphatase[]"
GRID-   7-R4C6,9098.95,11276.51,10187.73,8569.8,6251.82,7410.81,9209.29,9338.13,9273.71,8527.19,10266.46,9396.825,Hs.155524,"ESTs,HighlysimilartoBRAINPROTEINH5[Musmusculus]"
GRID-   7-R4C7,8974.49,8926.42,8950.455,7635.69,6732.69,7184.19,9544.4,8495.43,9019.915,7962.88,9222.82,8592.85,Hs.79095,"ESTs,HighlysimilartoEPIDERMALGROWTHFACTORRECEPTORSUBSTRATESUBSTRATE15[]"
GRID-   7-R4C8,13085.19,12468.25,12776.72,10984.18,8905.08,9944.63,12630.95,12740.69,12685.82,12427.97,12546.43,12487.2,Hs.2961,EMPTY
GRID-   7-R4C9,15064.53,18899.44,16981.985,12581.6,10983.55,11782.575,13464.3,11365.32,12414.81,12813.33,14327.81,13570.57,Hs.7381,ESTs
GRID-   7-R4C10,11282.97,13538.36,12410.665,11179.66,8264.43,9722.045,11309.13,9670.89,10490.01,9809.73,12016.99,10913.36,Hs.6194,"ESTs,Weaklysimilartobrevicancoreprotein[R.norvegicus]"
GRID-   7-R4C11,13337.67,15951.8,14644.735,10003.14,9804.19,9903.665,14290.05,13829.88,14059.965,14536.72,17642.91,16089.815,Hs.301963,"ESTs,HighlysimilartoHOMEOBOXPROTEINHOX-D8[Gallusgallus]"
GRID-   7-R4C12,9124.24,11441.21,10282.725,8657.27,7440.75,8049.01,10627,7596.53,9111.765,8774.69,9696.5,9235.595,Hs.32935,"TFIIBrelatedfactorhBRF(HBRF)mRNA,completecds"
GRID-   7-R5C1,9936.83,10330.05,10133.44,9465.95,6660.31,8063.13,9431.84,8602,9016.92,9523.59,9625.73,9574.66,Hs.79353,"E2F-relatedtranscriptionfactor(DP-1)mRNA,completecds"
GRID-   7-R5C2,8115.31,9967.07,9041.19,10124.01,6272.8,8198.405,9139.38,8822.21,8980.795,9273.95,8655.86,8964.905,Hs.1422,Gardner-Rasheedfelinesarcomaviral(v-fgr)oncogenehomolog
GRID-   7-R5C3,8552.31,9086.96,8819.635,8764.94,5876.92,7320.93,8518.72,8926.76,8722.74,7638.09,8006.42,7822.255,Hs.6101,BONEMORPHOGENETICPROTEIN6
GRID-   7-R5C4,9917.43,11133.97,10525.7,11337.8,11775.78,11556.79,10468.21,11008.41,10738.31,10230.85,24688.01,17459.43,Hs.2554,"Sialyltransferase1(beta-galactosidealpha-2,6-sialytransferase)"
GRID-   7-R5C5,8517.65,9655.56,9086.605,7626.17,7202.39,7414.28,8331.92,9037.01,8684.465,11362.66,16152.33,13757.495,Hs.21879,"ESTs,Weaklysimilartosimilartoyeastadenylatecyclase[]"
GRID-   7-R5C6,8422.24,8868.41,8645.325,8154.55,6033.53,7094.04,9095.57,10117.39,9606.48,9193.81,9616.66,9405.235,Hs.115242,"ESTs,HighlysimilartoDEVELOPMENTALLYREGULATEDGTP-BINDINGPROTEINDRG[Musmusculus]"
GRID-   7-R5C7,9197.11,9306.18,9251.645,7807.56,5794.69,6801.125,9115.86,9170.95,9143.405,9805.53,8219.41,9012.47,Hs.103062,"ESTs,HighlysimilartoWNT-5BPROTEIN[Musmusculus]"
GRID-   7-R5C8,12307.21,11801.7,12054.455,9389.31,7632.36,8510.835,15978.87,14954.59,15466.73,13861.24,14286.77,14074.005,Hs.118719,EMPTY
GRID-   7-R5C9,20431.8,20447.02,20439.41,19631.24,14715.62,17173.43,21079.69,21253.9,21166.795,21290.91,21423.13,21357.02,Hs.25739,ESTs
GRID-   7-R5C10,14001.07,15789.69,14895.38,14556.22,10962.98,12759.6,14266.36,13858.93,14062.645,13201.05,15897.11,14549.08,Hs.107899,"ESTs,Weaklysimilartocontactinassociatedprotein[]"
GRID-   7-R5C11,13654.69,13210.46,13432.575,10595.75,8633.88,9614.815,11431.13,11116.2,11273.665,11228.8,12164.81,11696.805,Hs.1565,"ESTs,HighlysimilartoNEDD-4PROTEIN[]"
GRID-   7-R5C12,9660.18,11513.93,10587.055,8782.75,7174.76,7978.755,10905.25,9770.16,10337.705,8910.97,10609.17,9760.07,Hs.42642,homeoboxgene(cloneHHO.c13)
GRID-   7-R6C1,8241.75,11765.81,10003.78,10494.27,7240.27,8867.27,10706,10237.54,10471.77,10402.89,10151.09,10276.99,Hs.45002,"Rac3(RAC3)mRNA,completecds"
GRID-   7-R6C2,7557,9352.38,8454.69,9524.21,6634.38,8079.295,8169.69,9501.48,8835.585,8804.33,8360.83,8582.58,Hs.288642,"Guaninenucleotidebindingprotein(Gprotein),alphaactivatingactivitypolypeptide,olfactorytype"
GRID-   7-R6C3,8542.03,10216.46,9379.245,10333.76,6847.34,8590.55,9361.92,8845.61,9103.765,7821.32,8515.08,8168.2,Hs.821,Biglycan
GRID-   7-R6C4,17005,25259.88,21132.44,20578.02,17434.18,19006.1,26085.2,25861.4,25973.3,24787.46,25602.03,25194.745,Hs.77196,"Spectrin,alpha,non-erythrocytic1(alpha-fodrin)"
GRID-   7-R6C5,8070.6,10004.52,9037.56,8275.34,6133.16,7204.25,9371.24,9263.63,9317.435,8036.68,10058.14,9047.41,Hs.6061,AMP-activatedproteinkinasebeta-1
GRID-   7-R6C6,9021.83,9217.51,9119.67,9039.8,6923.38,7981.59,9146.29,9813.11,9479.7,9125.87,8947.32,9036.595,Hs.21858,"ESTs,HighlysimilartoGLIADERIVEDNEXIN[]"
GRID-   7-R6C7,8434.31,9204.17,8819.24,7220.25,6122.07,6671.16,8609.99,9324.98,8967.485,8028.41,8622.74,8325.575,Hs.108060,"ESTs,Highlysimilartometabotropicglutamatereceptortype3[]"
GRID-   7-R6C8,11440.23,9648.16,10544.195,8144.38,8115.33,8129.855,11404.11,11086.02,11245.065,9721.78,11022.46,10372.12,Hs.9066,EMPTY
GRID-   7-R6C9,35042.97,33652.96,34347.965,31499.93,27155.83,29327.88,33623.51,32952.84,33288.175,32484.4,34663.13,33573.765,Hs.11364,ESTs
GRID-   7-R6C10,15130.34,15047.27,15088.805,12210.87,12375.73,12293.3,12720.82,11917.72,12319.27,11215.86,13157.65,12186.755,Hs.109050,"ESTs,Weaklysimilartoh-contactin2[]"
GRID-   7-R6C11,44657.53,44479.97,44568.75,36490.59,34025.39,35257.99,37495.84,40321.49,38908.665,33955.38,42497.64,38226.51,Hs.9456,"ESTs,HighlysimilartoPOSSIBLEGLOBALTRANSCRIPTIONACTIVATORSNF2L1[]"
GRID-   7-R6C12,14015.51,18544.81,16280.16,15200.63,12249.91,13725.27,15926.97,15837.71,15882.34,13380.74,13980.89,13680.815,Hs.100846,"proteinkinaseC-bindingproteinRACK17mRNA,partialcds"
GRID-   7-R7C1,8378.83,9637.8,9008.315,8649.04,6521.98,7585.51,8880.41,9901.44,9390.925,8359.61,8470.03,8414.82,Hs.77793,TYROSINE-PROTEINKINASECSK
GRID-   7-R7C2,6879.92,9268.55,8074.235,8401.49,6970.66,7686.075,7796.57,8604.37,8200.47,7032.14,7971.02,7501.58,Hs.30223,Macrophagestimulating1(hepatocytegrowthfactor-like)
GRID-   7-R7C3,5399.06,8925.41,7162.235,7577.13,6459.54,7018.335,7774.27,7509.44,7641.855,7952.81,7969.99,7961.4,Hs.82643,"proteintyrosinekinasemRNA,completecds"
GRID-   7-R7C4,6460.1,10251.04,8355.57,7853.12,7167.31,7510.215,10435.87,9501.88,9968.875,9738.28,10344.5,10041.39,Hs.5205,"HLAclassIIIregioncontainingNOTCH4gene,partialsequence,homeoboxPBX2(HPBX)gene,receptorforadvancedglycosylationendproducts(RAGE)gene,completecds,and6unidentifiedcds"
GRID-   7-R7C5,9650.42,10104.87,9877.645,9123.61,8328.17,8725.89,10438.89,10281.23,10360.06,9318.5,11111.89,10215.195,Hs.81424,"ubiquitin-homologydomainproteinPIC1mRNA,completecds"
GRID-   7-R7C6,9471.66,9655.99,9563.825,9269.39,8043.99,8656.69,10350.55,11220.53,10785.54,8834.99,10518.17,9676.58,Hs.2171,bonemorphogeneticprotein-3b
GRID-   7-R7C7,10521.76,9681.34,10101.55,9262.88,8268.23,8765.555,10570.46,11588.97,11079.715,9429.32,10254.05,9841.685,Hs.62661,"Guanylatebindingprotein1,interferon-inducible,67kD"
GRID-   7-R7C8,8363.3,8135.33,8249.315,7070.44,6100.16,6585.3,8906.35,7425.72,8166.035,7362.05,8390.32,7876.185,Hs.2969,V-skiaviansarcomaviraloncogenehomolog
GRID-   7-R7C9,10320.65,11898.05,11109.35,9028.43,7989.28,8508.855,10117.14,7724.33,8920.735,9012.26,10753.15,9882.705,Hs.5863,"proteinkinaseC-bindingproteinRACK17mRNA,partialcds"
GRID-   7-R7C10,10380.95,13188.99,11784.97,10351.33,8665.02,9508.175,10229.96,9968.97,10099.465,9112.21,10290.15,9701.18,Hs.3136,Brutonagammaglobulinemia(BTK)gene
GRID-   7-R7C11,12490.98,16179.46,14335.22,11991.38,10047.88,11019.63,13053.16,12833.33,12943.245,11085.54,13661.65,12373.595,Hs.73797,"Guaninenucleotidebindingprotein(Gprotein),alpha15(Gqclass)"
GRID-   7-R7C12,7849.22,10651.18,9250.2,8773.4,6829.9,7801.65,9247.25,10357.65,9802.45,7484.35,8825.94,8155.145,Hs.1274,Bonemorphogeneticprotein1
GRID-   7-R8C1,10232.89,11977.41,11105.15,10094.84,8561.76,9328.3,15604.17,17065.62,16334.895,15352.29,16250.84,15801.565,Hs.3005,TranscriptionfactorAP-4(activatingenhancer-bindingprotein4)
GRID-   7-R8C2,9095.8,9967.58,9531.69,8434.83,7667.61,8051.22,9067.67,9077.88,9072.775,7868.99,11070.74,9469.865,Hs.75372,"N-acetylgalactosaminidase,alpha-"
GRID-   7-R8C3,7146.09,9723.1,8434.595,7336.96,7834.83,7585.895,8181.77,9129.93,8655.85,8141.13,8730.93,8436.03,Hs.2128,"proteintyrosinephosphatasemRNA,completecds"
GRID-   7-R8C4,5627.06,10028.08,7827.57,7673.34,7489.6,7581.47,8781.82,8979.41,8880.615,9021.76,9203.89,9112.825,Hs.89661,"MAPkinasemRNA,completecds"
GRID-   7-R8C5,11342.57,8728.89,10035.73,7959.71,7769.59,7864.65,8739.86,8622.12,8680.99,8484.79,9660.23,9072.51,Hs.89695,Insulinreceptor
GRID-   7-R8C6,8900.48,9016.58,8958.53,8463.33,8739.63,8601.48,9933.99,10623.71,10278.85,9235.73,10728.04,9981.885,Hs.3382,"clone23840mRNA,partialcds"
GRID-   7-R8C7,8949.68,8721.66,8835.67,7813.2,6989.96,7401.58,14125.53,13123.66,13624.595,12319.17,13145.5,12732.335,Hs.8724,Ndrproteinkinase
GRID-   7-R8C8,9768.78,8567.37,9168.075,7966.58,7258.55,7612.565,8937.71,8253.97,8595.84,8489.78,9510.03,8999.905,Hs.1323,CNCG
GRID-   7-R8C9,9447.18,10182.36,9814.77,8598.17,7602.59,8100.38,10026.1,9163.69,9594.895,8064.88,9883.51,8974.195,Hs.87465,"putativeATP/GTP-bindingprotein(HEAB)mRNA,completecds"
GRID-   7-R8C10,9656.5,11107.62,10382.06,9144.22,7639.73,8391.975,9959.74,10680.55,10320.145,7905.13,10250.35,9077.74,Hs.78946,"Hs-cul-3mRNA,partialcds"
GRID-   7-R8C11,11538.18,13586.03,12562.105,10941.98,8361.73,9651.855,11230.29,11390.46,11310.375,8601.58,10708.1,9654.84,Hs.89583,"homeoboxprotein(HOX-11)mRNA,completecds"
GRID-   7-R8C12,7956.03,11952.15,9954.09,9112.3,6910.35,8011.325,9824.34,10072.91,9948.625,7348.68,9190.46,8269.57,Hs.170195,Bonemorphogeneticprotein7(osteogenicprotein1)
GRID-   7-R9C1,8274.01,9721.59,8997.8,8336.56,6589.35,7462.955,7346.39,8752.72,8049.555,7760.81,8777.59,8269.2,Hs.342874,"Transforminggrowthfactor,betareceptorIII(betaglycan,300kD))"
GRID-   7-R9C2,7597.61,9091.34,8344.475,8809.69,7063.74,7936.715,8404.27,9169.55,8786.91,8288.21,9129.32,8708.765,Hs.85701,"PHOSPHATIDYLINOSITOL3-KINASECATALYTICSUBUNIT,ALPHAISOFORM"
GRID-   7-R9C3,6772.36,9051.75,7912.055,7376.25,6696.12,7036.185,8194.07,8615.69,8404.88,8709.82,7402.56,8056.19,Hs.55514,rap2ras-relatedprotein
GRID-   7-R9C4,7119.78,10389.97,8754.875,7847.02,6735.84,7291.43,9154.04,8001.36,8577.7,8828.64,8698.33,8763.485,Hs.83525,"brainmRNAhomologousto3'UTRofCD24gene,partialsequence"
GRID-   7-R9C5,7535.91,8139.52,7837.715,6871.64,6838.84,6855.24,7850.33,9329.1,8589.715,8106.11,9012.78,8559.445,Hs.75596,Interleukin2receptorbetachain
GRID-   7-R9C6,8520.55,8160.3,8340.425,8673.04,6997.94,7835.49,8656.03,11143.84,9899.935,9701.91,9704.08,9702.995,Hs.86575,"hematopoieticprogenitorkinase(HPK1)mRNA,completecds"
GRID-   7-R9C7,7088.17,8998.82,8043.495,8329.92,6421.77,7375.845,9375.24,8602.02,8988.63,8863.15,9026.82,8944.985,Hs.78921,kinaseAanchorprotein
GRID-   7-R9C8,11268.04,8877.65,10072.845,8325.98,8180.67,8253.325,11732.47,11909.39,11820.93,9370.27,10588.71,9979.49,Hs.278295,"Cholinergicreceptor,nicotinic,epsilonpolypeptide"
GRID-   7-R9C9,11889.52,11948.5,11919.01,10399.33,11517.72,10958.525,11258.01,12578.57,11918.29,9793.78,12238.15,11015.965,Hs.1030,"rasinhibitormRNA,3'end"
GRID-   7-R9C10,23601.03,25459.92,24530.475,22935.66,20088.61,21512.135,23625.92,23795.54,23710.73,18577.09,25090.07,21833.58,Hs.75356,"SEF2-1Aprotein(SEF2-1A)mRNA,5'end"
GRID-   7-R9C11,12407.9,14877.77,13642.835,11352.39,9908.82,10630.605,13674.62,12436.66,13055.64,10727.82,12342.91,11535.365,Hs.50282,ragBprotein
GRID-   7-R9C12,15854.86,21482.94,18668.9,17183.86,14617.22,15900.54,19893.86,18360.21,19127.035,16333.25,19309.37,17821.31,Hs.62039,CAMP-dependentproteinkinaseregulatorysubunittypeI
GRID-   7-R10C1,9136.79,8742.24,8939.515,8694.9,7470.79,8082.845,8152.86,10409.94,9281.4,9753.29,8101.31,8927.3,Hs.76932,UBIQUITIN-CONJUGATINGENZYMEE2-CDC34COMPLEMENTING
GRID-   7-R10C2,8788.65,9105.43,8947.04,8575.27,7385.32,7980.295,8250.4,9170.66,8710.53,8659.72,8948.48,8804.1,Hs.32942,"Phosphatidylinositol3-kinase,catalytic,gammapolypeptide"
GRID-   7-R10C3,8448.98,8717.66,8583.32,7923.95,7448.01,7685.98,8952.98,8504.97,8728.975,8434.54,8561.68,8498.11,Hs.12246,"reelin(RELN)mRNA,completecds"
GRID-   7-R10C4,8442.5,8674.46,8558.48,7741.74,7691.47,7716.605,8807.9,8642.28,8725.09,8327.33,8769.83,8548.58,Hs.93002,"cyclin-selectiveubiquitincarrierproteinmRNA,completecds"
GRID-   7-R10C5,7918.87,7825.41,7872.14,7112.34,7510.42,7311.38,8892.21,9399.58,9145.895,8014.91,8821.02,8417.965,Hs.242463,Keratin8
GRID-   7-R10C6,9129.02,9505.37,9317.195,8658.24,6367.37,7512.805,8617.68,9737.05,9177.365,9215.63,8451.81,8833.72,Hs.306,immunodeficiencyvirustypeIenhancer-bindingprotein1
GRID-   7-R10C7,8129.67,8754.47,8442.07,8137.2,6658.78,7397.99,9528.37,10333.42,9930.895,9051.37,9628.6,9339.985,Hs.77578,ubiquitinhydrolase
GRID-   7-R10C8,12216.49,11959.53,12088.01,12064.29,8817.24,10440.765,24153.32,25413.03,24783.175,20289.09,22106.85,21197.97,Hs.75721,Desmin
GRID-   7-R10C9,12093.97,12411.06,12252.515,10279.42,9779.94,10029.68,12759.96,13246.07,13003.015,9740.74,11767.02,10753.88,Hs.78353,"serinekinaseSRPK2mRNA,completecds"
GRID-   7-R10C10,28291.41,34410.19,31350.8,28841.26,26218.34,27529.8,27170.76,26540.81,26855.785,22925.57,31191.3,27058.435,Hs.31472,"TAK1bindingprotein1(TAB1)mRNA,completecds"
GRID-   7-R10C11,12680.61,13700.53,13190.57,11103.95,9555.97,10329.96,14818.22,12039.48,13428.85,9323.11,11562.11,10442.61,Hs.98428,HOMEOBOXPROTEINHOX-B6
GRID-   7-R10C12,27525.01,32066.26,29795.635,27136.9,25769.16,26453.03,32335.87,24778.04,28556.955,26856.57,29944.32,28400.445,Hs.646,CarboxypeptidaseA3(mastcell)
GRID-   7-R11C1,9244.32,9122.33,9183.325,9560.84,6745.24,8153.04,9442.64,9085.15,9263.895,9380.11,9058.48,9219.295,Hs.180686,UbiquitinproteinligaseE3A(papillomavirusE6-associatedprotein)
GRID-   7-R11C2,8341.75,7406.14,7873.945,7538.28,6405.48,6971.88,8001.27,8562.87,8282.07,10653.72,8683.52,9668.62,Hs.297681,"Proteaseinhibitor1(anti-elastase),alpha-1-antitrypsin"
GRID-   7-R11C3,7605.43,7392.34,7498.885,7019.8,6277.39,6648.595,8082.01,8472.86,8277.435,9239.67,7889.34,8564.505,Hs.89672,"signal-transducingguaninenucleotide-bindingregulatory(G)proteinbetasubunitmRNA,completecds"
GRID-   7-R11C4,8058.26,7547.29,7802.775,6979.03,6794.95,6886.99,8545.56,8846.72,8696.14,9170.58,9099.99,9135.285,Hs.336678,"dystrobrevin-zetamRNA,completecds"
GRID-   7-R11C5,8035.3,8684.21,8359.755,6829.22,6702.96,6766.09,10083.99,8646.96,9365.475,7469.3,8573.68,8021.49,Hs.82124,LamininB1chain
GRID-   7-R11C6,7941.79,9117.16,8529.475,7493.74,6115.8,6804.77,7512.74,7812.58,7662.66,8465.28,14059.29,11262.285,Hs.80620,"KIAA0277gene,completecds"
GRID-   7-R11C7,7953.69,7730.28,7841.985,7406.42,6214.35,6810.385,7342.88,6906.51,7124.695,8062.57,9428.79,8745.68,Hs.78443,"phosphatidylinositol4-kinase,completecds"
GRID-   7-R11C8,9094.16,10056.23,9575.195,8736.83,7053.9,7895.365,8779.23,9634.21,9206.72,8068.44,9228.52,8648.48,Hs.108371,"E2Ftranscriptionfactor4,p107/p130-binding"
GRID-   7-R11C9,9181.28,10647.04,9914.16,9965.94,7695.01,8830.475,10682.87,10089.03,10385.95,8051.93,9386.21,8719.07,Hs.75180,"serine-threoninephosphatase(PP5)mRNA,partialcds"
GRID-   7-R11C10,8095.92,11524.73,9810.325,7412.1,6398,6905.05,10729.02,8477.78,9603.4,6494.37,8305.95,7400.16,Hs.82084,"beta3-endonexinmRNA,longformandshortform,completecds"
GRID-   7-R11C11,8815.68,10553.17,9684.425,8035.74,7478.19,7756.965,14588.41,8168.25,11378.33,6878.39,8232.22,7555.305,Hs.75063,IMMUNODEFICIENCYVIRUSTYPEIENHANCER-BINDINGPROTEIN2
GRID-   7-R11C12,8130.62,10036.82,9083.72,7360.01,6838.61,7099.31,21706.53,7397.09,14551.81,7401.02,9126,8263.51,Hs.174142,"Colonystimulatingfactor1receptor,formerlyMcDonoughfelinesarcomaviral(v-fms)oncogenehomolog"
GRID-   7-R12C1,9004.04,8549.43,8776.735,8742.79,7274.47,8008.63,9276.62,9239.27,9257.945,9091.25,8339.14,8715.195,Hs.152213,"Wingless-typeMMTVintegrationsite5A,homolog"
GRID-   7-R12C2,9792.24,8352.68,9072.46,9081.61,7743.67,8412.64,9757.95,9611.64,9684.795,11262.1,9363.5,10312.8,Hs.77060,"Proteasome(prosome,macropain)subunit,betatype,6"
GRID-   7-R12C3,8992.67,7597.42,8295.045,8293.03,7158.8,7725.915,8783.27,8941.01,8862.14,9014.11,8457.58,8735.845,Hs.8906,"syntaxin7mRNA,completecds"
GRID-   7-R12C4,8915.5,8337.03,8626.265,8628.01,7103.83,7865.92,9139.88,12455.06,10797.47,7994.63,8719.64,8357.135,Hs.46638,"fetalbrain(239FB)mRNA,fromtheWAGRregion,completecds"
GRID-   7-R12C5,8298.45,9001.65,8650.05,8054.05,7019.74,7536.895,7718.92,12900.66,10309.79,7698.68,7342.14,7520.41,Hs.83337,Latenttransforminggrowthfactorbetabindingprotein2
GRID-   7-R12C6,9468.47,9453.48,9460.975,8371.23,7135.33,7753.28,8462.95,8575.53,8519.24,8777.69,8109.15,8443.42,Hs.101842,alpha-fetoproteinenhancerbindingprotein
GRID-   7-R12C7,7801.52,9197.26,8499.39,8309.73,6636.48,7473.105,8075.42,7838.28,7956.85,8350,8750.73,8550.365,Hs.84113,"proteintyrosinephosphatase(CIP2)mRNA,completecds"
GRID-   7-R12C8,8904.57,10325.8,9615.185,7868.64,6814.68,7341.66,9363.49,8996.69,9180.09,8108.54,10389.08,9248.81,Hs.30942,Eph-relatedreceptortyrosinekinaseligand5
GRID-   7-R12C9,9404.28,9865.33,9634.805,7836.46,7378.33,7607.395,9696.31,9401.51,9548.91,8168.27,9747.21,8957.74,Hs.77515,"Inositol1,4,5-triphosphatereceptor,type3"
